comment_id,film_id,film_ru,film_en,film_year,film_url,nomination_codes,comments_page,author_hash,published_at_raw,published_at_iso,comment_text,likes,parent_comment_id,thread_depth,is_reply,comment_url,collected_at,source_endpoint,source_response_sha256,llm_contains_film_reaction,llm_relevance_primary,llm_valence,llm_emotions,llm_primary_emotion,llm_praise_targets,llm_criticism_targets,llm_frames,llm_rhetorical_modes,llm_comparison_present,llm_comparison_result,llm_oscar_stance,llm_intensity,llm_mentions_platform_issue,llm_interpersonal_component,llm_pre_release_or_trailer,llm_needs_human_review,llm_evidence_fragment,llm_provider,llm_model,llm_schema_version,llm_coding_status
5442571,film_021,Сират,Sirât,2025,https://rezka.fi/films/drama/82271-sirat-2025.html,international_feature;sound,2,5efa4117675ff1e5c6083383d86274a71504c54ffaa2086ae39ad8fed02be11c,оставлен 25 сентября 2025 18:26,2025-09-25T18:26+03:00,"В приходящем в упадок обществе подлинное искусство должно отображать это разложение. Если искусство желает выполнять свою социальную роль, оно должно показывать изменчивость мира и содействовать его преобразованию. Вырождение абсолютное, деньги налогоплательщиков тратят вот на такие фильмы, да в ЕС все эти фильмы спонсируются государством, а у государства нет своих денег- это деньги налогоплательщиков, уже 35 лет подобные фильмы рабочим людям выходят в копейку, но что они несут? ничего....",6,,0,0,https://rezka.fi/films/drama/82271-sirat-2025.html#comment5442571,2026-06-26T18:52:59+03:00,https://rezka.fi/ajax/get_comments/?t=1782489177848&news_id=82271&cstart=2&type=0&comment_id=0&skin=hdrezka,7e8d3cc701dad782f36f0830a8616c0b20f4e67798b43a1d1c06f5b015b4138d,True,film_reaction,not_applicable,[],not_applicable,[],[],"[""comparison_and_intertextuality""]","[""literal""]",True,no_clear_ranking,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5543550,film_002,Битва за битвой,One Battle After Another,2025,https://rezka.fi/films/drama/78875-bitva-za-bitvoy-2025-latest.html,best_picture;best_actor;best_director;best_supporting_actor;best_supporting_actress;best_adapted_screenplay;production_design;cinematography;casting;editing;score;sound,26,3affa9844c86421fc4a7219e21c3b052a93ad586e39588e41b40136e2c50625b,оставлен 16 ноября 2025 02:19,2025-11-16T02:19+03:00,"О чем фильм?Я серьезно.Я его посмотрел и как к фильмам последних лет 10, у меня к нему тот же вопрос-о чем он?",0,,0,0,https://rezka.fi/films/drama/78875-bitva-za-bitvoy-2025-latest.html#comment5543550,2026-06-26T18:47:52+03:00,https://rezka.fi/ajax/get_comments/?t=1782488870288&news_id=78875&cstart=26&type=0&comment_id=0&skin=hdrezka,41d3d7e84d50123f91a5e0ee83ece0899c77087a7a4dafe82ebc223268158033,True,film_reaction,not_applicable,[],not_applicable,[],[],"[""comparison_and_intertextuality""]","[""literal""]",True,no_clear_ranking,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5344353,film_024,Мир Юрского периода: Возрождение,Jurassic World: Rebirth,2025,https://rezka.fi/films/fiction/77309-mir-yurskogo-perioda-vozrozhdenie-2025-latest.html,visual_effects,17,87582d26b7bf34622b0106754c1c0b4b76205299c7d2c33ae1db38e768786bb6,оставлен 8 августа 2025 10:32,2025-08-08T10:32+03:00,"франшиза отстойная изначально, львы не охотятся на тараканов. динозаврам люди пох, мелковаты",0,,0,0,https://rezka.fi/films/fiction/77309-mir-yurskogo-perioda-vozrozhdenie-2025-latest.html#comment5344353,2026-06-26T18:55:00+03:00,https://rezka.fi/ajax/get_comments/?t=1782489298467&news_id=77309&cstart=17&type=0&comment_id=0&skin=hdrezka,bb2f12e0c2fb4606b254f08946fe0277d4e7930a9d337c81529e03cdd7d0659f,True,film_reaction,negative,"[""irritation_or_anger""]",irritation_or_anger,"[""adaptation_or_franchise""]","[""adaptation_or_franchise""]","[""entertainment_and_affect"", ""comparison_and_intertextuality"", ""adaptation_or_franchise_expectations""]","[""literal""]",True,no_clear_ranking,not_mentioned,1,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5711678,film_008,Бугония,Bugonia,2025,https://rezka.fi/films/thriller/80524-bugoniya-2025-latest.html,best_picture;best_actress;best_adapted_screenplay;score,3,f39ea0f2b56544874ccaab12929ada928b282e545604e4c4709cb4a73fd3caf4,оставлен 7 февраля 2026 09:27,2026-02-07T09:27+03:00,Подскажите тайминг про прививки,0,5710133,1,1,https://rezka.fi/films/thriller/80524-bugoniya-2025-latest.html#comment5711678,2026-06-26T18:50:25+03:00,https://rezka.fi/ajax/get_comments/?t=1782489024465&news_id=80524&cstart=3&type=0&comment_id=0&skin=hdrezka,9746911feb55b0c7a4b82a951d84ab0b9714fa997d36aa66993905a1b4d67aa1,False,unclear,not_applicable,[],not_applicable,[],[],[],[],False,not_applicable,not_mentioned,0,False,False,False,True,,ollama,qwen3:8b,4.0.0-fast,ok
5221391,film_006,Грешники,Sinners,2025,https://rezka.fi/films/drama/76368-greshniki-2025-latest.html,best_picture;best_actor;best_director;best_supporting_actress;best_original_screenplay;production_design;casting;visual_effects;costume_design;editing;score;makeup_hair;sound,20,0c6e4d0003803f37b720b0b753500785f4e024288a3d4f833ae4e855907b6c84,оставлен 3 июня 2025 20:43,2025-06-03T20:43+03:00,"Не очнись, а лечись скорее))",0,5220951,2,1,https://rezka.fi/films/drama/76368-greshniki-2025-latest.html#comment5221391,2026-06-26T18:50:02+03:00,https://rezka.fi/ajax/get_comments/?t=1782489000072&news_id=76368&cstart=20&type=0&comment_id=0&skin=hdrezka,ad4853d8534480a9cef73b19188da0228f3ba1771daec3fc14915b40b754a9f9,False,interpersonal_only,not_applicable,[],not_applicable,[],[],[],[],False,not_applicable,not_mentioned,0,False,True,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5844104,film_015,Кей-поп-охотницы на демонов,KPop Demon Hunters,2025,https://rezka.fi/cartoons/fantasy/79829-keypop-ohotnicy-na-demonov-2025-latest.html,animated_feature;song,1,98d777547eb750e6772b50ab1a649bec8d775b4185973477cc02cdae2d21f197,оставлен 20 апреля 2026 19:05,2026-04-20T19:05+03:00,Отличный сайт. С удовольствием смотрю фильмы и мультфильмы! Особенно ОБОЖАЮ смотреть на английском с субтитрами! Спасибо за ваш труд!,3,,0,0,https://rezka.fi/cartoons/fantasy/79829-keypop-ohotnicy-na-demonov-2025-latest.html#comment5844104,2026-06-26T18:51:51+03:00,https://rezka.fi/ajax/get_comments/?t=1782489110735&news_id=79829&cstart=1&type=0&comment_id=0&skin=hdrezka,9ba1c83f5141356e467aa23f07ab13bd3a0d76410344f58ffdfb512759003f42,True,film_reaction,positive,[],not_applicable,"[""other""]",[],[],"[""literal""]",False,not_applicable,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5492871,film_023,Школьный автобус,The Lost Bus,2025,https://rezka.fi/films/drama/81169-shkolnyy-avtobus-2025-latest.html,visual_effects,3,dd01d3ef6d535304a045bdc88a620775101a3b7e43905a9c7012519471792145,оставлен 21 октября 2025 22:50,2025-10-21T22:50+03:00,это мнение диванного эксперта...))) прошу любить и жаловать...))),0,5488410,1,1,https://rezka.fi/films/drama/81169-shkolnyy-avtobus-2025-latest.html#comment5492871,2026-06-26T18:53:59+03:00,https://rezka.fi/ajax/get_comments/?t=1782489237848&news_id=81169&cstart=3&type=0&comment_id=0&skin=hdrezka,21656eaf7d886515d79f11ecf9d725e574f598d18fff1a69a913eb6a19959962,True,film_reaction,neutral,[],not_applicable,[],[],[],"[""literal""]",False,not_applicable,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5698377,film_013,Мелодия их мечты,Song Sung Blue,2025,https://rezka.fi/films/drama/84516-melodiya-ih-mechty-2025.html,best_actress,1,0b00ce4bd102d4abec5c6f80b1d7b2641400afd5579bb5214593fe0bd5c2b9d0,оставлен 31 января 2026 16:27,2026-01-31T16:27+03:00,"Фильм классный! Но лучше дождитесь другой озвучки. Rezka , этому фильму вашу бы озвучку (+ сабы перевод песен)",0,,0,0,https://rezka.fi/films/drama/84516-melodiya-ih-mechty-2025.html#comment5698377,2026-06-26T18:51:48+03:00,https://rezka.fi/ajax/get_comments/?t=1782489107328&news_id=84516&cstart=1&type=0&comment_id=0&skin=hdrezka,e1243eaf7b3031c63c27df94066e76b786a7a45b7cf178ac5ca3a6916e659963,True,film_reaction,positive,[],not_applicable,"[""film_overall""]","[""pace_or_duration""]","[""narrative_quality"", ""entertainment_and_affect""]","[""literal""]",False,not_applicable,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5857991,film_004,Секретный агент,O Agente Secreto,2025,https://rezka.fi/films/drama/85993-sekretnyy-agent-2025.html,best_picture;best_actor;casting;international_feature,1,e485e57a356693204068308b6dd8c8fc3c1041cbe5839362f07df2b8bffb500d,оставлен 28 апреля 2026 18:53,2026-04-28T18:53+03:00,А так круто начинался!... Эх!.,0,,0,0,https://rezka.fi/films/drama/85993-sekretnyy-agent-2025.html#comment5857991,2026-06-26T18:48:38+03:00,https://rezka.fi/ajax/get_comments/?t=1782488916921&news_id=85993&cstart=1&type=0&comment_id=0&skin=hdrezka,fc60bc0549f12568dc964d00426144ebda0f6e2f2dec6cb76ed9b05c031e4899,True,film_reaction,neutral,[],not_applicable,[],[],[],"[""literal""]",False,not_applicable,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5707420,film_009,"Хамнет: История, вдохновившая «Гамлета»",Hamnet,2025,https://rezka.fi/films/drama/84252-hamnet-istoriya-vdohnovivshaya-gamleta-2025.html,best_picture;best_actress;best_director;best_adapted_screenplay;production_design;casting;costume_design;score,4,08cab62aaa6deb2016e00f0b3a1ab27b257814dc31cee22f445902bf4a9167be,оставлен 5 февраля 2026 01:29,2026-02-05T01:29+03:00,"Мне очень нравится Пол Мескаль и Джо Элвин. Удивительная актерская игра без наигранности, но с бездонной глубиной характера. К сожалению, этот фильм мне быстро наскучил. Может, потому что Шекспира уже затерли до дыр... Я голосую за ""Бугонию""...",2,,0,0,https://rezka.fi/films/drama/84252-hamnet-istoriya-vdohnovivshaya-gamleta-2025.html#comment5707420,2026-06-26T18:51:18+03:00,https://rezka.fi/ajax/get_comments/?t=1782489077169&news_id=84252&cstart=4&type=0&comment_id=0&skin=hdrezka,cc7eb3fea5b5dcd2b25c655c76061f7592cc0140c745a370d83ad70c0eec913e,True,film_reaction,mixed,[],not_applicable,"[""acting""]","[""pace_or_duration""]","[""narrative_quality"", ""performance""]","[""literal""]",False,not_applicable,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5726638,film_007,Сентиментальная ценность,Affeksjonsverdi,2025,https://rezka.fi/films/drama/81786-sentimentalnaya-cennost-2025.html,best_picture;best_actress;best_director;best_supporting_actor;best_supporting_actress;best_original_screenplay;international_feature;editing,1,655d8b6213362d377ee8d9dfec5990894b4ceb283565b7c96f3d46c61d53faf1,оставлен 15 февраля 2026 13:34,2026-02-15T13:34+03:00,"Добавили, приятного просмотра.",1,5726157,1,1,https://rezka.fi/films/drama/81786-sentimentalnaya-cennost-2025.html#comment5726638,2026-06-26T18:50:18+03:00,https://rezka.fi/ajax/get_comments/?t=1782489016560&news_id=81786&cstart=1&type=0&comment_id=0&skin=hdrezka,7fe4b60a415ce4632ffb11446cc00ae4696858ecdd1820fce6f679b093701350,True,film_reaction,neutral,[],not_applicable,[],[],[],"[""literal""]",False,not_applicable,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5579963,film_002,Битва за битвой,One Battle After Another,2025,https://rezka.fi/films/drama/78875-bitva-za-bitvoy-2025-latest.html,best_picture;best_actor;best_director;best_supporting_actor;best_supporting_actress;best_adapted_screenplay;production_design;cinematography;casting;editing;score;sound,13,f42fbca394e9b320a037d7db4e7b4daa93e688eab0d43be6cf3776d4758d425d,оставлен 3 декабря 2025 22:29,2025-12-03T22:29+03:00,толерантность это оковы для олухов,0,5575028,2,1,https://rezka.fi/films/drama/78875-bitva-za-bitvoy-2025-latest.html#comment5579963,2026-06-26T18:47:29+03:00,https://rezka.fi/ajax/get_comments/?t=1782488848174&news_id=78875&cstart=13&type=0&comment_id=0&skin=hdrezka,df211d4918ea8ebfd6015e63e9c741f4e4862a871bc71b52715adb08baf5cb1c,False,release_or_translation_request,not_applicable,[],not_applicable,[],[],[],[],False,not_applicable,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5753468,film_028,Орудия / Оружие,Weapons,2025,https://rezka.fi/films/horror/79140-orudiya-2025-latest.html,best_supporting_actress,2,4838cf7e0b12eeb4022be95484b198723f6452dfc8bf7d7c86a2b41598919d46,оставлен 1 марта 2026 12:58,2026-03-01T12:58+03:00,крутой ужастик с черным юмором,4,,0,0,https://rezka.fi/films/horror/79140-orudiya-2025-latest.html#comment5753468,2026-06-26T18:55:55+03:00,https://rezka.fi/ajax/get_comments/?t=1782489353291&news_id=79140&cstart=2&type=0&comment_id=0&skin=hdrezka,c6d55bf9bbbc7f1e3ae8dc8af2ea66344c1ad1a2fb1f7036c268a56ee3226295,True,film_reaction,positive,[],not_applicable,"[""visuals""]",[],"[""aesthetic_craft""]","[""literal""]",False,not_applicable,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5374733,film_019,Элио,Elio,2025,https://rezka.fi/cartoons/adventures/75224-elio-2025-latest.html,animated_feature,3,59fbb3671b602861c70ca4e100811cf90099b9d1ed76da70f2b62c092992bb83,оставлен 22 августа 2025 13:33,2025-08-22T13:33+03:00,"а может мне кто нибудь подсказать, у приложения вообще есть какая-то тех. поддержка? Я вот сейчас печатаю это с планшета и на планшете вообще ничего посмотреть не могу, нажимаю на плэй и выскакивает просто огромный баннер бэтбум и его нельзя ни закрыть ни подождать что бы он сам закрылся, просто физически ничего невозможно смотреть",0,,0,0,https://rezka.fi/cartoons/adventures/75224-elio-2025-latest.html#comment5374733,2026-06-26T18:52:50+03:00,https://rezka.fi/ajax/get_comments/?t=1782489169017&news_id=75224&cstart=3&type=0&comment_id=0&skin=hdrezka,1b279498ba9a36653e1c8a347453069d1fa52d31fc53c42b92fe7b9035a39265,False,technical_platform,not_applicable,[],not_applicable,[],[],[],[],False,not_applicable,not_mentioned,0,True,False,False,True,,ollama,qwen3:8b,4.0.0-fast,ok
5779501,film_001,Франкенштейн,Frankenstein,2025,https://rezka.fi/films/horror/80582-frankenshteyn-2025.html,best_picture;best_supporting_actor;best_adapted_screenplay;production_design;cinematography;score;makeup_hair;sound,1,8fbd454c8f0eb619bc6fce5a4354205c9d8a1ce88647657e5099d98508581c45,оставлен 16 марта 2026 03:23,2026-03-16T03:23+03:00,"Поздравляю фильм Франкенштейн и Нетфликс с двумя победами на оскаре в номинациях ""лучший дизайн костюмов"" и ""лучший грим и прически""",6,,0,0,https://rezka.fi/films/horror/80582-frankenshteyn-2025.html#comment5779501,2026-06-26T18:46:18+03:00,https://rezka.fi/ajax/get_comments/?t=1782488775932&news_id=80582&cstart=1&type=0&comment_id=0&skin=hdrezka,ff64db5e03ef75e39f03e1615bea67f20f5d289b8541376a63d5757959d37558,True,film_reaction,not_applicable,[],not_applicable,"[""ending""]",[],"[""narrative_quality"", ""award_legitimacy""]","[""literal""]",False,not_applicable,undeserved,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5550074,film_025,Крушащая машина / Крушитель,The Smashing Machine,2025,https://rezka.fi/films/drama/79192-krushaschaya-mashina-2025-latest.html,makeup_hair,1,6fafd75c2874e097e8fcca0d0ae8e91e47995b6af788abc9ea8da69145ca5ccf,оставлен 19 ноября 2025 09:37,2025-11-19T09:37+03:00,"Фильм сдеплан качественно. Но боец с рекордом 15 побед, и 11 поражений - это так себе, а не КРУШАЩАЯ МАШИНА. Тут больше показали как его карьера скатывалась а не была на каком-то подъёме или пике!",1,,0,0,https://rezka.fi/films/drama/79192-krushaschaya-mashina-2025-latest.html#comment5550074,2026-06-26T18:55:23+03:00,https://rezka.fi/ajax/get_comments/?t=1782489321618&news_id=79192&cstart=1&type=0&comment_id=0&skin=hdrezka,e3a128c50f72e9707301e69b6212992c9e8c2fd65f8d013690210dc5a080d62c,True,film_reaction,negative,"[""disappointment""]",disappointment,"[""film_overall""]","[""plot""]","[""narrative_quality"", ""entertainment_and_affect"", ""comparison_and_intertextuality""]","[""literal""]",True,no_clear_ranking,not_mentioned,2,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5807652,film_022,Аватар: Пламя и пепел,Avatar: Fire and Ash,2025,https://rezka.fi/films/fiction/81154-avatar-plamya-i-pepel-2025-latest.html,visual_effects;costume_design,17,c71ddb860965f81335a4af318d03983762f39b73e3868740814718270431bde6,оставлен 31 марта 2026 19:06,2026-03-31T19:06+03:00,"Получается идёт все по наклонной, деградация. В первой идеальный мир, полная взаимосвязь с природой и внешний враг. Теперь язычество, а дальше походу каннибализм?! Это станет миром синих людей, с убийствами, наркотой и тд и тп ни чем не отличающийся от нашего бытия. Просто другие масштабы. Мир Терри Пратчета более индивидуален и логичен.",0,5807371,2,1,https://rezka.fi/films/fiction/81154-avatar-plamya-i-pepel-2025-latest.html#comment5807652,2026-06-26T18:53:35+03:00,https://rezka.fi/ajax/get_comments/?t=1782489214347&news_id=81154&cstart=17&type=0&comment_id=0&skin=hdrezka,d3fe1323e3c3b93411b90cc3d4886ca293652c886d42eae7706c64a039bbc1b3,True,film_reaction,negative,"[""irritation_or_anger""]",irritation_or_anger,[],"[""plot""]","[""narrative_quality"", ""entertainment_and_affect"", ""comparison_and_intertextuality""]","[""literal""]",True,no_clear_ranking,not_mentioned,1,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5210665,film_026,Гадкая сестра,Den stygge stesøsteren,2025,https://rezka.fi/films/horror/79500-gadkaya-sestra-2025-latest.html,makeup_hair,7,acbbb846a8a4212361d1d72b7fe5cf9bdc682dab6199ffe772fe6efc883deb4f,оставлен 28 мая 2025 20:42,2025-05-28T20:42+03:00,"Эстонский фильм ""Ноябрь"" (2017) - очень необычный и атмосферный, но может не зайти..; ""Ведьма"" (2015), ""Сонная лощина"" Т. Бёртона.",0,5201562,1,1,https://rezka.fi/films/horror/79500-gadkaya-sestra-2025-latest.html#comment5210665,2026-06-26T18:55:42+03:00,https://rezka.fi/ajax/get_comments/?t=1782489341306&news_id=79500&cstart=7&type=0&comment_id=0&skin=hdrezka,5cacb21cbe3f2bc2e9b2b321f620bef90a7d0b11b1f901c6df7069ca6aabf3f7,False,release_or_translation_request,not_applicable,[],not_applicable,[],[],[],[],False,not_applicable,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5527518,film_023,Школьный автобус,The Lost Bus,2025,https://rezka.fi/films/drama/81169-shkolnyy-avtobus-2025-latest.html,visual_effects,2,1cd5df67cef57f373ffdf48e96af35d2e27db16912fe0fb9b1b8d831070f4302,оставлен 8 ноября 2025 17:06,2025-11-08T17:06+03:00,КОТОСТРОВ. Спасибо вам! Вы сделали мой день.,5,5525809,1,1,https://rezka.fi/films/drama/81169-shkolnyy-avtobus-2025-latest.html#comment5527518,2026-06-26T18:53:57+03:00,https://rezka.fi/ajax/get_comments/?t=1782489236190&news_id=81169&cstart=2&type=0&comment_id=0&skin=hdrezka,807e079c5764d341e0daa6511cecd1bda24852a81adacda57d20487beee044cf,True,film_reaction,positive,"[""enjoyment""]",enjoyment,"[""film_overall""]",[],"[""entertainment_and_affect"", ""comparison_and_intertextuality""]","[""literal""]",True,no_clear_ranking,not_mentioned,1,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5802867,film_004,Секретный агент,O Agente Secreto,2025,https://rezka.fi/films/drama/85993-sekretnyy-agent-2025.html,best_picture;best_actor;casting;international_feature,1,9d021efb78a96bf465e210316a870ec45b24532bb1b8870a00c234d46890c287,оставлен 29 марта 2026 02:41,2026-03-29T02:41+03:00,Великолепный фильм!,2,,0,0,https://rezka.fi/films/drama/85993-sekretnyy-agent-2025.html#comment5802867,2026-06-26T18:48:38+03:00,https://rezka.fi/ajax/get_comments/?t=1782488916921&news_id=85993&cstart=1&type=0&comment_id=0&skin=hdrezka,fc60bc0549f12568dc964d00426144ebda0f6e2f2dec6cb76ed9b05c031e4899,True,film_reaction,positive,"[""enjoyment""]",enjoyment,"[""film_overall""]",[],"[""entertainment_and_affect""]","[""literal""]",False,not_applicable,not_mentioned,1,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5521362,film_025,Крушащая машина / Крушитель,The Smashing Machine,2025,https://rezka.fi/films/drama/79192-krushaschaya-mashina-2025-latest.html,makeup_hair,3,4a82524a31946c33ae99109067f77e6c0111b7c7eb08e4bcd20e2756032dcff5,оставлен 5 ноября 2025 16:09,2025-11-05T16:09+03:00,"Огромный шкаф на стероидах, но внутри маленькая девочка, ой, то есть тонко чувствующая натура, ранимая и такая беззащитная, где-то даже интеллектуальная - вот и вся суть фильма. Скукота неимоверная, сняли чисто для фестивалей и наград. Лучше уж ""анаболики кровью и потом"" пересмотреть.",13,,0,0,https://rezka.fi/films/drama/79192-krushaschaya-mashina-2025-latest.html#comment5521362,2026-06-26T18:55:27+03:00,https://rezka.fi/ajax/get_comments/?t=1782489325476&news_id=79192&cstart=3&type=0&comment_id=0&skin=hdrezka,ebb98cb66d5b4be6d6afa2d9e1b78923f7289b9e9347cd18685c919c02106a54,True,film_reaction,negative,"[""irritation_or_anger""]",irritation_or_anger,[],"[""film_overall"", ""visuals""]","[""aesthetic_craft"", ""entertainment_and_affect"", ""comparison_and_intertextuality""]","[""literal""]",True,no_clear_ranking,not_mentioned,1,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5648674,film_017,Зверополис 2,Zootopia 2,2025,https://rezka.fi/cartoons/comedy/82486-zveropolis-2-2025-latest.html,animated_feature,5,b8ec2422f614f11b1c589ce72f05f78c13e09706dff90f0be6e35e5754381d84,оставлен 5 января 2026 18:38,2026-01-05T18:38+03:00,Ви будете озвучувати або добавляти український дубляж?,7,,0,0,https://rezka.fi/cartoons/comedy/82486-zveropolis-2-2025-latest.html#comment5648674,2026-06-26T18:52:33+03:00,https://rezka.fi/ajax/get_comments/?t=1782489152463&news_id=82486&cstart=5&type=0&comment_id=0&skin=hdrezka,a733c7b01498fda2341f0bf55ad3eafbc3bb26ffb981c81aad8bb7df7c0f932f,False,release_or_translation_request,not_applicable,[],not_applicable,[],[],[],[],False,not_applicable,not_mentioned,0,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5814630,film_022,Аватар: Пламя и пепел,Avatar: Fire and Ash,2025,https://rezka.fi/films/fiction/81154-avatar-plamya-i-pepel-2025-latest.html,visual_effects;costume_design,9,9f35cb23cc2379f396e2d6fb310a4ccb4dfad21afd1f0ec2547bcf673e50ade3,оставлен 4 апреля 2026 19:19,2026-04-04T19:19+03:00,"""Мистическая луна"" когда-то привлекла внимание режиссёра, по всей видимости. А я в этих ""аватарах"" никакие смыслы не ищу. Как по мне. всё это банальный тупик. Персонажи все плоские и неинтересные. Такими они и задуманы. Более интересный и объёмный персонаж во всё это не впишется и нарушит всю ""гармонию"". Как в любом таком ""коллективе"" или ""секте"". Это должно быть сборище ""нулей"", а не ""единиц"". Которым нечего терять. Но тут ещё присутствует тема ""лидера"". Который должен чем-то отличаться. Неважно, в какую сторону. Без этого не будет ""движухи"".",0,5814593,2,1,https://rezka.fi/films/fiction/81154-avatar-plamya-i-pepel-2025-latest.html#comment5814630,2026-06-26T18:53:20+03:00,https://rezka.fi/ajax/get_comments/?t=1782489199220&news_id=81154&cstart=9&type=0&comment_id=0&skin=hdrezka,b21b4f5b29a2e88adbadd3ae7205bb6f682ce352ce5a71a521f001733c04aa81,True,film_reaction,negative,"[""irritation_or_anger""]",irritation_or_anger,[],"[""plot""]","[""narrative_quality"", ""entertainment_and_affect"", ""comparison_and_intertextuality""]","[""literal""]",True,no_clear_ranking,not_mentioned,1,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5266609,film_015,Кей-поп-охотницы на демонов,KPop Demon Hunters,2025,https://rezka.fi/cartoons/fantasy/79829-keypop-ohotnicy-na-demonov-2025-latest.html,animated_feature;song,12,b1020ee1791d1dddf086851473f034687ec247b90b626aeb83a630350ff24647,оставлен 29 июня 2025 21:23,2025-06-29T21:23+03:00,"Отличный мультик! Мне в мои 43 года прямо зашел! Смотрела в дубляже, песни понравились, сценарий простенький, но активный и в целом мульт красивый. Советую.!",7,,0,0,https://rezka.fi/cartoons/fantasy/79829-keypop-ohotnicy-na-demonov-2025-latest.html#comment5266609,2026-06-26T18:52:16+03:00,https://rezka.fi/ajax/get_comments/?t=1782489134830&news_id=79829&cstart=12&type=0&comment_id=0&skin=hdrezka,262a4e39cff1f6a932f838ba66abd6c7e86b24715aba5066db15d5ab1272240d,True,film_reaction,positive,"[""enjoyment""]",enjoyment,"[""film_overall"", ""music_or_sound""]",[],"[""aesthetic_craft"", ""entertainment_and_affect"", ""comparison_and_intertextuality""]","[""literal""]",True,no_clear_ranking,not_mentioned,1,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
5410549,film_005,F1,F1: The Movie,2025,https://rezka.fi/films/drama/74844-formula-1-2025-latest.html,best_picture;visual_effects;editing;sound,7,c592536751c0ca085693e893eb30683edc41fad337ff8918a144017b34ec7244,оставлен 8 сентября 2025 21:00,2025-09-08T21:00+03:00,Очень похожий фильм: спойлер «Топ Ган: Мэверик» только про гонки.,2,,0,0,https://rezka.fi/films/drama/74844-formula-1-2025-latest.html#comment5410549,2026-06-26T18:48:51+03:00,https://rezka.fi/ajax/get_comments/?t=1782488929710&news_id=74844&cstart=7&type=0&comment_id=0&skin=hdrezka,8be46a4ee80dfb53c81c0f23892f7638d6c0dbe2d32e7e950b0d85a184714dfb,False,trailer_or_expectation,not_applicable,[],not_applicable,[],[],[],[],False,not_applicable,not_mentioned,0,False,False,True,False,,ollama,qwen3:8b,4.0.0-fast,ok
5564609,film_002,Битва за битвой,One Battle After Another,2025,https://rezka.fi/films/drama/78875-bitva-za-bitvoy-2025-latest.html,best_picture;best_actor;best_director;best_supporting_actor;best_supporting_actress;best_adapted_screenplay;production_design;cinematography;casting;editing;score;sound,15,1a25a935bb115a0a24f99be0a2ec108f65b4eeceee675ba0f131219a881460e0,оставлен 26 ноября 2025 21:46,2025-11-26T21:46+03:00,леня дикаприев снялся в феерическом левацком шлаке от этого дерьмища не отмыться,3,,0,0,https://rezka.fi/films/drama/78875-bitva-za-bitvoy-2025-latest.html#comment5564609,2026-06-26T18:47:32+03:00,https://rezka.fi/ajax/get_comments/?t=1782488851550&news_id=78875&cstart=15&type=0&comment_id=0&skin=hdrezka,fdbc0f3e74d7b3adf2cb407d1594931123cfc460d298f95a92aa0c91094a603b,True,film_reaction,negative,"[""irritation_or_anger""]",irritation_or_anger,[],"[""film_overall""]","[""entertainment_and_affect""]","[""literal""]",False,not_applicable,not_mentioned,1,False,False,False,False,,ollama,qwen3:8b,4.0.0-fast,ok
